Дата,Блок,Wort,Artikel,Plural,Übersetzung,Beispiel,Übersetzung Beispiel,Anki: Front (авто),Anki: Back (авто),Уровень,Следующий показ,Всего попыток,Правильно,Подтемы
21.07.2026,1. Hallo! Wie geht's?,vhs_Lektion 1_Hallo! Wie geht_s_,-,-,Привет! Как дела?,Hallo! Wie geht's dir?,Привет! Как твои дела?,,,1,21.07.2026,0,0,
17.07.2026,Kap 6_Familienleben,Jugendliche,-,-,подросток,Die Jugendlichen spielen Fußball.,Подростки играют в футбол.,Jugendliche | Die Jugendlichen spielen Fußball.,подросток | Подростки играют в футбол.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,Geburtstagsanzeige,-,-,объявление о дне рождения,Das ist eine Geburtstagsanzeige in der Zeitung.,Это объявление о дне рождения в газете.,Geburtstagsanzeige | Das ist eine Geburtstagsanzeige in der Zeitung.,объявление о дне рождения | Это объявление о дне рождения в газете.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,Geburtstagskerze,-,-,свеча на день рождения,Die Geburtstagskerze brennt.,Свеча на день рождения горит.,Geburtstagskerze | Die Geburtstagskerze brennt.,свеча на день рождения | Свеча на день рождения горит.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,Geburtstagstorte,-,-,торт на день рождения,Die Geburtstagstorte ist lecker.,Торт на день рождения вкусный.,Geburtstagstorte | Die Geburtstagstorte ist lecker.,торт на день рождения | Торт на день рождения вкусный.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,Kerze,-,-,свеча,Ich zünde die Kerze an.,Я зажигаю свечу.,Kerze | Ich zünde die Kerze an.,свеча | Я зажигаю свечу.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,"​eislaufen, er läuft eis, ist eisgelaufen",-,-,кататься на коньках,Im Winter gehen wir eislaufen.,Зимой мы ходим кататься на коньках.,"​eislaufen, er läuft eis, ist eisgelaufen | Im Winter gehen wir eislaufen.",кататься на коньках | Зимой мы ходим кататься на коньках.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,​erwachsen,-,-,взрослый,Er ist schon erwachsen.,Он уже взрослый.,​erwachsen | Er ist schon erwachsen.,взрослый | Он уже взрослый.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,"​feiern, er feiert, gefeiert",-,-,праздновать,Wir feiern heute.,Мы сегодня празднуем.,"​feiern, er feiert, gefeiert | Wir feiern heute.",праздновать | Мы сегодня празднуем.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,"​fleißig, fleißiger, am fleißigsten",-,-,прилежный,Sie ist sehr fleißig.,Она очень прилежная.,"​fleißig, fleißiger, am fleißigsten | Sie ist sehr fleißig.",прилежный | Она очень прилежная.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,"​gehören, er gehört, gehört",-,-,принадлежать,Das Buch gehört mir.,Эта книга принадлежит мне.,"​gehören, er gehört, gehört | Das Buch gehört mir.",принадлежать | Эта книга принадлежит мне.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,"​hupen, er hupt, gehupt",-,-,сигналить,Das Auto hupt laut.,Машина громко сигналит.,"​hupen, er hupt, gehupt | Das Auto hupt laut.",сигналить | Машина громко сигналит.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,"​müssen, er muss, müssen/gemusst",-,-,быть должным,Ich muss jetzt gehen.,Я должен сейчас идти.,"​müssen, er muss, müssen/gemusst | Ich muss jetzt gehen.",быть должным | Я должен сейчас идти.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,"​organisieren, er organisiert, organisiert",-,-,организовывать,Er organisiert das Fest.,Он организовывает праздник.,"​organisieren, er organisiert, organisiert | Er organisiert das Fest.",организовывать | Он организовывает праздник.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,​rund ‚ (runder Geburtstag),-,-,круглый,Das ist ein runder Geburtstag.,Это круглый день рождения.,​rund ‚ (runder Geburtstag) | Das ist ein runder Geburtstag.,круглый | Это круглый день рождения.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,"​tanzen, er tanzt, getanzt",-,-,танцевать,Wir tanzen gern.,Мы любим танцевать.,"​tanzen, er tanzt, getanzt | Wir tanzen gern.",танцевать | Мы любим танцевать.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,"​unterschreiben, er unterschreibt, unterschrieben",-,-,подписывать,Bitte hier unterschreiben.,"Пожалуйста, подпишите здесь.","​unterschreiben, er unterschreibt, unterschrieben | Bitte hier unterschreiben.","подписывать | Пожалуйста, подпишите здесь.",1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,​vom (= von dem) (die Eltern vom Kind),-,-,от,Das ist ein Geschenk vom Chef.,Это подарок от начальника.,​vom (= von dem) (die Eltern vom Kind) | Das ist ein Geschenk vom Chef.,от | Это подарок от начальника.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,​wahr,-,-,"истинный, правдивый",Das ist eine wahre Geschichte.,Это правдивая история.,​wahr | Das ist eine wahre Geschichte.,"истинный, правдивый | Это правдивая история.",1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,​weiter,-,-,дальше,Wir gehen weiter.,Мы идем дальше.,​weiter | Wir gehen weiter.,дальше | Мы идем дальше.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,"​werden, er wird, ist geworden",-,-,становиться,Er wird Arzt.,Он становится врачом.,"​werden, er wird, ist geworden | Er wird Arzt.",становиться | Он становится врачом.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,Neujahr,-,Sg.,Новый год,Frohes Neujahr!,С Новым годом!,Neujahr | Frohes Neujahr!,Новый год | С Новым годом!,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,"-Jährige, -n (der 40-Jährige)",-,-,-летний,Der 40-Jährige arbeitet hier.,40-летний работает здесь.,"-Jährige, -n (der 40-Jährige) | Der 40-Jährige arbeitet hier.",-летний | 40-летний работает здесь.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,Geburtstagswort,-,-,слово о дне рождения,Das ist ein schönes Geburtstagswort.,Это красивое слово о дне рождения.,Geburtstagswort | Das ist ein schönes Geburtstagswort.,слово о дне рождения | Это красивое слово о дне рождения.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,Kombination,-,-,комбинация,Das ist eine gute Kombination.,Это хорошая комбинация.,Kombination | Das ist eine gute Kombination.,комбинация | Это хорошая комбинация.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,Torte,-,-,торт,Die Torte ist sehr groß.,Торт очень большой.,Torte | Die Torte ist sehr groß.,торт | Торт очень большой.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,Mensch,-,-,человек,Jeder Mensch ist anders.,Каждый человек разный.,Mensch | Jeder Mensch ist anders.,человек | Каждый человек разный.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,Papa,-,-,папа,Mein Papa ist toll.,Мой папа классный.,Papa | Mein Papa ist toll.,папа | Мой папа классный.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,​direkt (Diese Fragen finden manche Menschen zu direkt.),-,-,"прямой, прямо",Er ist sehr direkt.,Он очень прямой.,​direkt (Diese Fragen finden manche Menschen zu direkt.) | Er ist sehr direkt.,"прямой, прямо | Он очень прямой.",1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,​manch- (manche Menschen),-,-,некоторый,Manche Leute mögen das nicht.,Некоторым людям это не нравится.,​manch- (manche Menschen) | Manche Leute mögen das nicht.,некоторый | Некоторым людям это не нравится.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,Erfolg,-,-,успех,Viel Erfolg!,Желаю успеха!,Erfolg | Viel Erfolg!,успех | Желаю успеха!,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,Geburtstagsparty,-,-,вечеринка на день рождения,Die Geburtstagsparty war super.,Вечеринка на день рождения была супер.,Geburtstagsparty | Die Geburtstagsparty war super.,вечеринка на день рождения | Вечеринка на день рождения была супер.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,Gesundheit,-,Sg.,здоровье,Gesundheit ist das Wichtigste.,Здоровье — самое главное.,Gesundheit | Gesundheit ist das Wichtigste.,здоровье | Здоровье — самое главное.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,Party,-,-,вечеринка,Wir machen eine Party.,Мы устраиваем вечеринку.,Party | Wir machen eine Party.,вечеринка | Мы устраиваем вечеринку.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,"​freuen (sich), er freut sich, hat sich gefreut",-,-,радоваться,Ich freue mich sehr.,Я очень радуюсь.,"​freuen (sich), er freut sich, hat sich gefreut | Ich freue mich sehr.",радоваться | Я очень радуюсь.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,Geburtstagskarte,-,-,открытка на день рождения,Ich schreibe eine Geburtstagskarte.,Я пишу открытку на день рождения.,Geburtstagskarte | Ich schreibe eine Geburtstagskarte.,открытка на день рождения | Я пишу открытку на день рождения.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,Wortende,-,-,конец слова,Das Wortende ist wichtig.,Конец слова важен.,Wortende | Das Wortende ist wichtig.,конец слова | Конец слова важен.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,Vorsilbe,-,-,приставка,Das Wort hat eine Vorsilbe.,У этого слова есть приставка.,Vorsilbe | Das Wort hat eine Vorsilbe.,приставка | У этого слова есть приставка.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,"​schwach, schwächer, am schwächsten (ein schwaches „a“)",-,-,слабый,Er ist heute schwach.,Он сегодня слаб.,"​schwach, schwächer, am schwächsten (ein schwaches „a“) | Er ist heute schwach.",слабый | Он сегодня слаб.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
17.07.2026,Kap 6_Familienleben,Ordinalzahl,-,-,порядковое числительное,Das ist eine Ordinalzahl.,Это порядковое числительное.,Ordinalzahl | Das ist eine Ordinalzahl.,порядковое числительное | Это порядковое числительное.,1,21.07.2026,0,0,Kapitel 6 – Familienleben_Семейная жизнь
